id,acronym,status,title,startDate,endDate,totalCost,ecMaxContribution,legalBasis,topics,ecSignatureDate,frameworkProgramme,masterCall,subCall,fundingScheme,objective,contentUpdateDate,rcn,grantDoi
101114412,WTEU-M,CLOSED,"Female leadership in Medsensio, a digital health technology startup",2023-06-01,2024-02-29,0,75000,HORIZON.3.2,HORIZON-EIE-2022-SCALEUP-02-02,2023-05-26,HORIZON,HORIZON-EIE-2022-SCALEUP-02,HORIZON-EIE-2022-SCALEUP-02,HORIZON-CSA,"Medsensio was founded in 2017 as a spinout from a research project in health data analysis at UiT the Arctic University of Norway, classifying lung and heart sounds and additional parameters from Norway's largest population study known as the Tromsø study. We saw an opportunity how AI and machine learning could be used to successfully analyze large amounts of data at expert-level performance. And we saw how remote patient monitoring of chronic lung and heart patients, producing large amounts of data, could benefit from technology like ours. Medsensio offers a digital care solution which brings AI into screening, monitoring and predictions in chronic lung and heart disease management for improving patient outcomes and reducing cost. Our product is now ready for regulatory compliance under MDR and we are preparing for market launch in 2023.WomenTechEU will provide access to mentoring and networks to support our female CEO in building a strong and gender balanced team, leading it through the early market phase. Furthermore, it will make Medsensio better prepared for realising its market and growth potential:•Boosting our expertise in handling negotiations and closing accounts for establishing partnerships, profiling potential customers for an efficient sales process, refining our marketing and sales tactics;•Expanding collaboration and streamlining communication in the team, with potential investors, customers, collaborators, our broader innovation community;•Reinforcing our capacity in attracting partners, broaden the prospect of new collaborations across Europe and worldwide, thereby strengthening our market position;•Exposing us to new investors within medtech and digital health, and helping to improve attractiveness of our investment case.",2023-06-28 17:11:31,251332,10.3030/101114412
101114020,Seedchrony,CLOSED,Detecting the right moment to do embryo transfer in In Vitro Fertilisation treatments.,2023-06-01,2024-02-29,0,75000,HORIZON.3.2,HORIZON-EIE-2022-SCALEUP-02-02,2023-05-31,HORIZON,HORIZON-EIE-2022-SCALEUP-02,HORIZON-EIE-2022-SCALEUP-02,HORIZON-CSA,"In-vitro Fertilization (IVF) is a well-known fertility treatment used for infertile couples, single mothers and women in same-sex relationships. Of the nearly a million IVF cycles done in Europe annually (3 million globally), only 40% result in pregnancy. Low IVF success makes the process long, expensive, and emotionally devastating. Moreover, the dissimilar access to fertility treatments contributes to health inequity and gender imbalance, as infertility is still a women's social burden.One of the leading causes of IVF failure is embryo transfer (ET), with live birth rates (ET-LBR) below 30% and lower than 10% in women around 40 years old. The main factors affecting ET-LBR are embryo quality, uterine receptivity, and embryo-uterine synchrony. Nowadays, the selection of high-quality embryos is solved; but in the presence of high-quality embryos the uterus determines the success of embryo implantation. However, assessing the uterine readiness for embryo transfer is done by counting days.Therefore, an urgent unmet clinical need is to provide accuracy in detecting uterine receptivity and embryo-uterine synchrony to improve embryo implantation rates and IVF success.We have created Seedchrony, a point-of-care device that detects endometrial receptivity non-invasively, and instantly, enabling right-on-time embryo transfer to boost IVF success. Unlike the standard of care (counting days) and the current solutions (tissue analysis requiring tissue biopsies and time for sample processing), Seedchrony is accurate, the measurements are done directly in the uterine fluid, and the results are immediate, allowing doing test and transfer on the same day.Manina Medtech is a pre-seed stage startup with a B2B business model and the vision that every woman who goes through IVF requires a single IVF cycle to get pregnant. We position to fundamentally boost IVF success, making the whole process faster, healthier, and more affordable.",2023-06-28 17:03:12,251209,10.3030/101114020
101114248,ELIA,CLOSED,Elia - Smart Assistant for English Learning,2023-07-01,2024-06-30,0,75000,HORIZON.3.2,HORIZON-EIE-2022-SCALEUP-02-02,2023-06-05,HORIZON,HORIZON-EIE-2022-SCALEUP-02,HORIZON-EIE-2022-SCALEUP-02,HORIZON-CSA,"""We are a startup founded exclusively by women holding the top positions CEO and CTO. Our vision is to reduce inequalities by helping people own their English. That's why we created a personal assistant – Elia. Elia is a tool for busy professionals or swamped students struggling with their English. It connects English learning to their daily activities, e.g. writing an email at work; watching videos on YouTube; or reading an article for a biology class. Because learning that is personalised and in context has been found to be the most effective form of learning. Elia started as a PhD project. Hence it's based on insights from cognitive linguistics and developed using machine learning and natural language processing techniques. We presented it at conferences in Berkeley and Cambridge. The first demo version of Elia was launched at German universities in January 2022. Currently it has over 1600 users. We are about to close partnerships with two private language school and two student organisations: ISIC France and Spain. Since January, we have been working on improving the product to reach product-market fit. We reduced the churn rate (install to uninstall) from 19%  to 4% and increased the conversion rate (website to install) from 11% to 24%. Currently, 34% of users would be very disappointed if they could no longer use Elia. We are on our way to achieving product-market fit.We need the support of this grant, both financial and mentoring, to help us 1) reach the product-market-fit, 2) help us extend our partnerships and user base, 3) buy us time to find a venture capital investor. According to the Female Startup-Up Funding Index, """"In Austria, 0% of startups who raised money in the first half of 2022 have all-female founding teams and women make up 7% of the 174 founders who received funding."""" The numbers are no different elsewhere. Help us change these numbers. We are an all-female founding team. We could boost the """"0%"""" number. But we need your help.""",2023-08-29 01:53:34,253006,10.3030/101114248
101052410,EUCYS2022,CLOSED,EUCYS Leiden2022,2021-09-01,2023-02-28,2000000,2000000,HORIZON.4.2,HORIZON-WIDERA-2021-EUCYS-IBA,2022-02-07,HORIZON,HORIZON-WIDERA-2021-EUCYS-IBA,HORIZON-WIDERA-2021-EUCYS-IBA,HORIZON-CSA,"The main objective of this Proposal is the organisation of the Young Talents Programme which contains two separate events. The first is the European Union Contest for Young Scientists (EUCYS) 2022. The second is the development of a pilot for next stage researchers & early career researchers with the working title EU TALENTON. Both events will be organized and held in Leiden, the Netherlands. Stichting Leiden European City of Science 2022 (Leiden2022) will be responsible for the organisation of the Young Talents Programme. The primary aim of the EU Contest for Young Scientists is to stimulate exchanges between talented young scientists, ensure that young scientists get guidance from some of the most prominent scientists in Europe and eventually to highlight scientific student achievements and attract widespread media interest. In other words, providing additional stimulus to young people who have an already demonstrated interest in applying science to solve problems.   In the 2022 edition, Leiden aims to innovate the existing EUCYS model in several ways. into a more attractive contest. Leiden2022 aims to innovate EUCYS2022 in the following ways:- Reviewing the EUCYS award system- Researching if the scope of EUCYS can be expanded towards components of the Humanities (from STEM to STEAM)- Embedding EUCYS into the public and scientific programme of Leiden European City of Science 2022 Furthermore Leiden2022 aims to reach a more mature target group that is entering the next level of their research career by organizing a pilot. With this pilots Leiden2022 will explore the possibilities for organizing the EU TALENTON, and as such create a (potential) blueprint for EU TALENTON editions to follow. Therefore, EUCYS2022 and the EU TALENTON 2022 have the potential to have long lasting impact on the future of the Young Talents Programme. With this new approach, a broader group of young people will be attracted to (academic) careers in STEM and/or STEAM fields. By giving special attention to future prospects of participants and competition winners both within and outside of academics, The Young Talents Programme is more than a scientific competition alone as it creates a broad career perspective for young students and next stage and early career researchers ranging in age between 14 and presumably 24. Therefore, the Young Talents Programme is an instrument to achieve broader impact on young talent and society beyond the competitions itself (and the events connected to it).",2023-03-10 20:23:58,241771,10.3030/101052410
101172981,EUCYS2024,SIGNED,European Union Contest for Young Scientists (EUCYS) 2024,2024-02-01,2025-02-28,999500,999500,HORIZON.4.2,HORIZON-WIDERA-2024-EUCYS-IBA,2024-04-15,HORIZON,HORIZON-WIDERA-2024-EUCYS-IBA,HORIZON-WIDERA-2024-EUCYS-IBA,HORIZON-CSA,"This proposal concerns the organization of the 35th European Union Contest for Young Scientists (EUCYS), which will be held in Katowice, Poland, in September 2024.The European Union (EU) Contest for Young Scientists (EUCYS) is the most important student science fair in the EU, showcasing the best of student scientific achievement in the EU and beyond. Each year, the event brings together promising, talented students & bright young minds (14-20 years old) from all over Europe and beyond, to present their projects to a panel of international judges.The competition helps promote science and research, and draws attention to young talents in European and global countries. During the competition, young scientists have the opportunity to meet other participants with similar interests, confront their project with other young scientists' activities, and talk with the judges - the most prominent scientists in Europe. The EUCYS competition works to attract young people to careers in science and technology.",2024-04-22 17:56:03,262788,10.3030/101172981
101157697,OA-Advance,SIGNED,BUILDING ON THE ACHIEVEMENTS OF PLAN S TO FURTHER ADVANCE OPEN ACCESS AND SCHOLARLY COMMUNICATION,2023-09-20,2025-09-19,132000,132000,HORIZON.4.2,HORIZON-WIDERA-2023-ERA-GIB-02,2023-12-22,HORIZON,HORIZON-WIDERA-2023-ERA-GIB-02,HORIZON-WIDERA-2023-ERA-GIB-02,HORIZON-CSA,"The European Commission has made great strides in pushing for a more open scholarly publishing system in the past 15 years, and Open Access to publications is now mainstreamed into the European Commission research funding framework.  The EC has been supporting a consortium of research funders called cOAlition S that have adopted an Open Access mandate for recipients of their funding called Plan S, which required cOAlition S grantees to publish all peer-reviewed articles resulting from their grant funds in open access (OA).  In the five years since Plan S was published, cOAlition S has grown from 12 founding members to 28 and the Plan S Principles have been implemented in the participating funders’ policies. We are now in a position to evaluate the first five years of Plan S and cOAlition S, and reflect on lessons learned and the road ahead.The OA-Advance project will contribute to strengthening cOAlition S as an instrument to advance the European Commission’s and participating funders’ shared vision to deliver full and immediate OA.  It will work to achieve this by assessing the impact of Plan S through an independent review, and by providing recommendations on how to build on the achievements of Plan S to support a new vision for the future of scholarly publishing.",2024-01-18 15:25:02,259638,10.3030/101157697
101146726,KTW.Science,SIGNED,EUROPEAN SCIENCE IN THE CITY AND EUROSCIENCE OPEN FORUM – KATOWICE 2024,2023-12-01,2025-05-31,2000000,2000000,HORIZON.4.2,HORIZON-WIDERA-2023-ESOF-IBA,2023-11-29,HORIZON,HORIZON-WIDERA-2023-ESOF-IBA,HORIZON-WIDERA-2023-ESOF-IBA,HORIZON-CSA,"The project aims to build a Real City of Science in which: 1) science becomes the foundation for the method of managing and creating changes;2) research work is seriously taken into consideration in the processes designed to implement changes; 3) science is an element and the driving force of transformation intended to improve the quality of life; 4) universities are a public good. This four missions will be implemented in Katowice by the end of 2024 together by the City of Katowice and the the Academic Consortium Katowice – City of Science, consisting of: Karol Szymanowski Academy of Music in Katowice, Academy of Fine Arts and Design in Katowice, Jerzy Kukuczka Academy of Physical Education, University of Economics in Katowice, Silesian University of Technology, Medical University of Silesia in Katowice, and University of Silesia in Katowice (leader of the consortium). The direct goal is to use science and higher education as a tool for transformation of the the City and region in order to improve the quality of life for the inhabitants  and to ensure dynamic development thorought the region of Silesia. We do not see the European City of Science 2024 title as an end in itself, but as a key step towards building Katowice as a Real City of Science – an agile, networked science centre operating across the whole of the city. Celebrations of the European City of Science 2024 provide an excellent opportunity to “disseminate” the City of Science concept, using this event as a base to create a real legacy project for the city itself and for all of Silesia. We are opening up our universities to create a world-class programme of societal engagement with science, technology and innovation. We are transforming Katowice into a city-wide science centre, generating unique possibilities and reinforcing competencies for the future of Silesia, Poland and Europe.",2024-01-09 14:50:36,258620,10.3030/101146726
101124648,RESAVER_2023,SIGNED,Support to Retirement Savings Vehicle for European Research Institutions and research performing individuals (RESAVER),2023-09-01,2026-08-31,"2499638,25","2499638,25",HORIZON.4.2,HORIZON-WIDERA-2023-RESAVER-IBA,2023-07-10,HORIZON,HORIZON-WIDERA-2023-RESAVER-IBA,HORIZON-WIDERA-2023-RESAVER-IBA,HORIZON-CSA,"The overall aim of the RESAVER Pension Fund as a significant development relevant for the social security of mobile researchers is to ensure free circulation of researchers by removing pension as an obstacle to mobility which corresponds to the strategic objectives of the Union policy as stipulated in Article 179 TFEU on the establishment of a European Research Area.This particular proposal aims to i) internalize several management functions resulting in a more (cost)efficient, self-sufficient and leaner organisation, ii) directly contract the technical expert service provider currently contracted through the European Commission, and iii) accelerate RESAVER’s growth through promotional, outreach and dissemination activities. Since RESAVER became operational it showed that it can operate in an efficient and successful way in a large number of countries providing pensions at a low cost. Building on this success, the most significant goal of RESAVER is now to strengthen own capacities and grow in size: we will highlight a number growth objectives (promotion, implementation, partnerships, marketing & sales support and awareness ranging among interested parties). We will also build upon and connected to a previous grant (https://cordis.europa.eu/project/id/101056649 Support to RESAVER Pension Fund - Horizon Europe (Horizon Europe WIDERA Work Programme 2021-2022)The more research institutions that join the RESAVER, the more effective it will be in removing pensions as a barrier to the mobility of researchers in Europe and the more it will fulfil its purpose of supporting the creation of a European Research Area, allowing for a free circulation of researchers, scientific knowledge and technology in execution of article 179 of the Treaty on the Functioning of the European Union (TFEU).",2023-10-13 14:43:57,257324,10.3030/101124648
101146604,EU TalentON,SIGNED,EU TalentON Katowice 2024 - European Union Contest for early-career researchers,2023-12-01,2024-11-30,"499691,5","499691,5",HORIZON.4.2,HORIZON-WIDERA-2023-EU-CECR-IBA,2023-11-30,HORIZON,HORIZON-WIDERA-2023-EU-CECR-IBA,HORIZON-WIDERA-2023-EU-CECR-IBA,HORIZON-CSA,"EU TalentON Katowice 2024 - European Union Contest for early-career researchers (EU TalentON) is the contest for early career researchers. A pilot took place for the first time in Leiden – European Capital of Science 2022.This event will challenge young talented researchers to find solutions contributing to the most pressing global issues. The four-day contest in 2024 will take place in Katowice in Poland. It will be one of the flag events during Katowice - European Capital of Science 2024 proceedings and will bring together more than 100 early career researchers from across EU and feature an extensive programme, co-created with academia, innovators and industry.Divided into small teams, talented early career researchers will receive the necessary tools (such as workshops, lectures, master classes, personal guidance and cultural experiences) to create innovative and marketable solutions to challenges, which are based on EU Missions. At the end of the event, each team will pitch their solution to a professional jury and the public. Winners will receive sponsored prizes.The EU TalentOn, directly contributes to the actions set out in the ERA Policy Agenda. Specifically, the contest helps bring science closer to citizens by inviting them to co-create solutions for our most pressing challenges.",2024-01-09 14:50:36,258619,10.3030/101146604
101054755,ERA Conference,CLOSED,New ERA - Towards a responsible knowledge driven society of the 3rd Millenium,2021-09-01,2021-12-31,100000,100000,HORIZON.4.2,HORIZON-WIDERA-2021-ERA-IBA,2021-12-13,HORIZON,HORIZON-WIDERA-2021-ERA-IBA,HORIZON-WIDERA-2021-ERA-IBA,HORIZON-CSA,"The objective of the project »ERA conference« is to create a space for stakeholders to engage with the formation of the  new, revitalised European Research Area (ERA) in order to pursue the European Commission's goals of co-designing, co-creating and co-developing ERA policies with all ERA actors. This delivers against the European Commission Communication from September 2020 on A new ERA for Research and Innovation and the Council Conclusions from December 2020 on the New European Research Area.The first day of the ERA conference focuses on the Commission’s proposal for a Council Recommendation on a Pact for Research and Innovation in Europe  and the new ERA governance structure. The second day will focus on implementation challenges with stakeholders.The expected impacts of the ERA conference are: a) contributing to the Commission’s co-creation of ERA Actions (derived from the ERA policy agenda), ensuring they are designed appropriately; and b) engaging stakeholders, by giving them their own space to discuss the implementation of several actions. The overall rationale of the ERA conference is based on the high level discussion on the topic of the renewal of the ERA and strengthening relations between stakeholders and the Commission (through workshop activities on the second day of the conference). The ERA conference will also deliver promotional activities prior to the conference – with stakeholder engagement through video testimonials on the topic of the renewal of the ERA, which will be publicised alongside the conference. Additionally, after the conference, the publication of conference recommendations will contribute to the balanced development of the new ERA and could be used in further ministerial discussions on the renewal of ERA. In the time of proposal writing it is planned for the conference to be held live, however we also have a support plan in case we would have to switch to online event due to the pandemics.",2023-03-10 20:12:48,242160,10.3030/101054755
101131799,CO-VALUE,SIGNED,"Citizen-Oriented Valorisation for Advancement, Learning and Uptake in Europe",2024-01-01,2026-12-31,1046625,1046625,HORIZON.4.2,HORIZON-WIDERA-2023-ERA-01-03,2023-10-05,HORIZON,HORIZON-WIDERA-2023-ERA-01,HORIZON-WIDERA-2023-ERA-01,HORIZON-CSA,"The overall objective of CO-VALUE is to boost uptake and deployment of research results by adopting a co-valorisation approach that strengthens the role of societal actors in knowledge valorisation. Citizen engagement will be embedded in knowledge valorisation by deploying capacity building, peer learning actions and experimentation. CO-VALUE will capitalise on and contribute to EU initiatives such as the Knowledge Valorisation Platform, through the production, testing and improvement of best practices and lessons learned in two European territories: Alicante in Spain and Emilia Romagna in Italy. In each territory, quadruple-helix stakeholders from the research & innovation ecosystem will be involved in the co-design and implementation of co-valorisation, exploiting ongoing knowledge valorisation processes such as developing innovative solutions to address the lack of raw materials and its impact on citizens’ welfare (Alicante), or specific funding schemes and projects to introduce multi-stakeholder engagement in public-funded research (Emilia Romagna).The transfer of best practices and skills will be guaranteed by a comprehensive scheme of capacity building, peer learning and shadowing opportunities, both at local and international level. The involvement of umbrella organisations such as EBN, ERRIN and universities alliances will foster a wider uptake of CO-VALUE’s trainings and tools, thus supporting the implementation of new practices by knowledge valorisation agents beyond the project consortium. Incentives for researchers to engage with society, and for society to engage with researchers will be co-designed with stakeholders in each territory and implemented throughthe involvement of local R&I public administrations. Tangible changes in local co-valorisation agents will be exploited to showcase improvements, together with a co-assessment of enabling conditions, processes and impact performed together by all stakeholders involved.",2023-11-08 18:09:10,257695,10.3030/101131799
101052247,Leiden2022-ECS-ESOF,CLOSED,European City of Science and EuroScience Open Forum Leiden 2022,2021-08-01,2023-03-31,"3709149,25",2000000,HORIZON.4.2,HORIZON-WIDERA-2021-ESOF-IBA,2021-12-13,HORIZON,HORIZON-WIDERA-2021-ESOF-IBA,HORIZON-WIDERA-2021-ESOF-IBA,HORIZON-CSA,"The main objective of this proposal is the organisation of the European City of Science 2022, which will be organised by Leiden2022. The project starts on August 1st 2021 and finishes March 31st 2023. This means that the total duration of the project is 20 months. The European City of Science 2022 programme consists of three components: A year of events (including Knowledge throughout Neighbourhoods), the EuroScience Open Forum conference 2022 and European Science in the City festival. As such, Leiden2022 is concerned with organising a full programme in close cooperation with partners and stakeholders. Strong emphasis will be placed on both awareness-raising and communication measures. This is applicable for the entire duration of the project. Leiden2022 will ensure exchange and-wide spread (inter)national attention for the programme by developing a tailor-made communication and promotion strategy in cooperation with national and international media to gather public interest.Considering the extended scope of ECS2022 compared to previous editions, the expected impact will be much bigger in and after 2022. Leiden European City of Science 2022 will address four main pathways towards impact: bringing science and society closer together; fostering innovation and development of new research agendas by stimulating scientific exchange; creating an ‘established’ and sustainable label for European City of Science; and establishing Leiden as a City of Knowledge.",2022-09-14 19:17:24,241770,10.3030/101052247
101056649,RESAVER Pension Fund,SIGNED,Support to RESAVER Pension Fund - Horizon Europe (Horizon Europe Work Programme 2021-2022),2022-01-01,2024-12-31,1161350,850000,HORIZON.4.2,HORIZON-WIDERA-2021-RESAVER-IBA,2022-02-03,HORIZON,HORIZON-WIDERA-2021-RESAVER-IBA,HORIZON-WIDERA-2021-RESAVER-IBA,HORIZON-CSA,"The RESAVER Pension Fund is a special multi-country, cross-border occupational pension vehicle contributing to the removal of the obstacles of researchers’ mobility in Europe through enabling mobile employees of research institutions to remain affiliated to the samesupplementary pension fund when moving between different countries and changing jobs.The RESAVER Pension Fund stands for free movement of workers as a fundamental principle of the Treaty enshrined in Article 45 of the Treaty on the Functioning of the European Union and wants to create a future in which employees, researchers specifically, can move and work in EU without any additional difficulties related to accumulation of occupational and personal pension provisions.The overall aim of the establishment of the RESAVER Pension Fund corresponds to the strategic objectives of the European Union on the creation of the European Research Area to enhance the competitiveness of a knowledge-based Europe. The more research institutions jointhe RESAVER Pension Fund, the more effective it will be in removing pensions as a barrier to the mobility of researchers in Europe and the more it will fulfil its purpose of supporting the creation of a European research area.The general objective of the RESAVER Pension Fund is to continue expanding its membership in all countries of the European Economic Area and support the third fiscal year of its core operations while the fund grows. Specifically, this means:· To ensure that the service providers carry out their roles effectively and deliver a smoothly operating pension process;· To finance the fees essential for the ongoing running of the RESAVER Pension Fund;· To ensure that the pension fund has the capacity to enroll new potential organisations.The RESAVER Pension Fund was established in Belgium and received its authorisation to operate from the Belgian regulator (FSMA) on October 28, 2016.",2023-03-10 20:32:45,241781,10.3030/101056649
